0 1.7116473906234286 3.8940614006638463 2.8216979850343953 8.806200438747858 7.642911876941993 9.051937787671838 3.249395969355792 4.192432791622824 4.015410068278498 6.264852055984622
1 3.928429325815065 1.9494199719313872 1.3640438892284437 3.321573393585319 3.2086804176132464 2.323961367506848 1.0818402205046698 2.815334623844364 7.794469173502379 1.091040762206822
2 1.1117361217831732 4.812450582347886 3.5014953392058326 6.024919259626842 4.069655156710166 5.627485115895577 2.1137767524003626 1.8575735825811581 3.567093242859509 6.909212947638316
3 1.077475845339983 4.405374206315182 2.038110159483529 2.690675618174968 3.6836623639842347 5.47891479639447 5.062754203155227 4.290414021587237 5.541748576152656 2.134080746650778
4 9.381542826337736 4.018585073811622 9.183635917932829 5.77091293865744 1.2157608859028237 1.0025813051176555 5.866113026874521 6.845176111038754 1.0259449870634427 1.6949044872360537
5 3.0733294238421407 7.6198851978741855 3.827918777129159 4.983520143434383 9.73318203294732 7.478981771389595 5.718543535302633 2.6780007931599945 8.708726696963774 3.5462581849525776
6 1.311431090017857 1.157883093673212 8.669727850137015 2.7065238681815447 1.7559733033991514 3.3878061058812237 8.673605200115096 1.508535612352316 3.1311662183454 1.1859508670649301
7 2.3667016201545668 3.0932619149342413 1.3888422369412994 1.02004364858836 1.4614561174416414 5.666091183204508 1.0367872598011372 1.2383586430424156 7.714476077417433 8.087866881807104
8 4.470032385702326 3.574138093430845 1.5959186109116101 7.55219927197075 3.5078950016252963 7.010683775715621 2.4436290272100187 9.172072075208591 4.66530696712985 4.187261895639325
9 5.147851577001589 7.714898722559357 4.178133870979129 1.1499119844947931 3.2963265121772167 2.507630226203615 1.2502350360680208 8.739140607543108 2.573799798780763 1.8379903772371138
10 7.543381968453398 4.113234331849791 5.747004194355039 1.1003883741627314 8.641347863368486 9.669014554997064 6.269329430435211 4.84557956824122 5.82560432880625 6.022651751459662
11 4.646405815203767 5.103022094326846 1.119008758465095 1.0147791809041908 1.0141021032975344 1.8937421617981718 2.849129950706843 2.6671958503034534 1.170774847563028 2.505363646032224
12 6.430210581654576 9.52972221616952 4.893041151743906 8.924104951473517 3.531912960018829 1.1100626377039475 3.4017949391215594 5.777487770174773 1.0303015448539534 1.6490022565267288
13 6.3449011484830145 1.4563010135681866 1.6631643792072561 8.381448606355661 2.335825194151991 1.3367194125923114 3.9275869946238506 3.466067946150985 1.6958454166157846 1.3525877774496293
14 3.959466632506588 1.402005738269909 2.7237149158094516 2.9266212610493314 1.6373742520254004 5.3625996476365225 6.587667604540849 1.8967585017499793 4.061677313994183 1.5776926471609112
15 3.28269047715304 1.1935332732515282 3.779792090476253 1.0330185117865662 8.032026144695234 6.5164928035549545 5.725514474615476 1.0013418983635571 4.856685385314268 3.5198395900289325
16 2.2099261476201613 1.7798465242716288 2.8617647821952397 7.550089693747594 6.404029916632543 2.952850142748056 2.7869551167996294 4.184118685903932 4.1770937180893 1.1059274004611326
17 6.208597567326685 2.1046094131280677 1.3252391677164952 6.817771022542063 1.0217222634737462 6.7149782937123 1.2618855672201987 7.471780759784076 7.274592285657308 2.5049564456065916
18 2.4156089370106213 6.449441484586877 2.4187380178914304 9.775124141231943 3.154268407092309 1.075031356585524 3.2683812534958214 2.3938276293167644 1.037827719364951 3.127160932822458
19 9.397416539620263 2.5753735129827118 3.1442037669267546 8.021522534667978 1.5359118077555611 1.98344169209582 3.5167084459483764 4.2318811067117075 8.020695383392862 9.723569509302926
